Order ID,Order Date,Sales,Quantity,Category,Cluster
CA-4822,2025-06-19,807.66,1,Furniture,2
CA-4823,2025-06-20,334.9,9,Technology,1
CA-4824,2025-06-21,216.97,4,Furniture,0
CA-4825,2025-06-22,93.84,5,Furniture,0
CA-4826,2025-06-23,472.03,7,Furniture,1
CA-4827,2025-06-24,487.31,2,Furniture,0
CA-4828,2025-06-25,842.5,8,Furniture,1
CA-4829,2025-06-26,229.03,2,Technology,0
CA-4830,2025-06-27,387.18,5,Office Supplies,0
CA-4831,2025-06-28,810.32,2,Technology,2
CA-4832,2025-06-29,825.39,2,Furniture,2
CA-4833,2025-06-30,390.76,4,Office Supplies,0
CA-4834,2025-07-01,464.53,4,Furniture,0
CA-4835,2025-07-02,310.25,8,Technology,1
CA-4836,2025-07-03,933.23,6,Technology,2
CA-4837,2025-07-04,127.46,8,Furniture,1
CA-4838,2025-07-05,934.41,7,Furniture,2
CA-4839,2025-07-06,687.03,4,Office Supplies,2
CA-4840,2025-07-07,536.26,2,Office Supplies,2
CA-4841,2025-07-08,42.33,9,Furniture,1
CA-4842,2025-07-09,480.84,2,Office Supplies,0
CA-4843,2025-07-10,413.67,1,Furniture,0
CA-4844,2025-07-11,169.61,8,Furniture,1
CA-4845,2025-07-12,659.85,9,Furniture,1
CA-4846,2025-07-13,971.44,1,Technology,2
CA-4847,2025-07-14,566.57,7,Furniture,1
CA-4848,2025-07-15,717.61,2,Furniture,2
CA-4849,2025-07-16,77.77,6,Furniture,0
CA-4850,2025-07-17,423.49,5,Office Supplies,0
CA-4851,2025-07-18,125.19,1,Furniture,0
CA-4852,2025-07-19,616.67,2,Technology,2
CA-4853,2025-07-20,939.1,2,Technology,2
CA-4854,2025-07-21,665.16,6,Furniture,1
CA-4855,2025-07-22,86.04,1,Furniture,0
CA-4856,2025-07-23,361.12,4,Furniture,0
CA-4857,2025-07-24,555.16,5,Technology,2
CA-4858,2025-07-25,409.18,2,Office Supplies,0
CA-4859,2025-07-26,835.31,2,Office Supplies,2
CA-4860,2025-07-27,816.52,7,Furniture,1
CA-4861,2025-07-28,615.71,7,Office Supplies,1
CA-4862,2025-07-29,379.72,6,Technology,1
CA-4863,2025-07-30,262.78,1,Furniture,0
CA-4864,2025-07-31,114.82,3,Office Supplies,0
CA-4865,2025-08-01,361.35,9,Furniture,1
CA-4866,2025-08-02,419.04,1,Furniture,0
CA-4867,2025-08-03,679.06,2,Technology,2
CA-4868,2025-08-04,661.58,8,Technology,1
CA-4869,2025-08-05,79.41,7,Office Supplies,1
CA-4870,2025-08-06,401.31,9,Technology,1
CA-4871,2025-08-07,189.96,4,Furniture,0
CA-4872,2025-08-08,165.24,4,Technology,0
CA-4873,2025-08-09,829.03,7,Office Supplies,1
CA-4874,2025-08-10,51.5,1,Office Supplies,0
CA-4875,2025-08-11,424.99,9,Office Supplies,1
CA-4876,2025-08-12,176.52,2,Technology,0
CA-4877,2025-08-13,880.54,1,Technology,2
CA-4878,2025-08-14,561.47,7,Technology,1
CA-4879,2025-08-15,239.07,6,Technology,0
CA-4880,2025-08-16,507.4,3,Technology,0
CA-4881,2025-08-17,734.17,1,Office Supplies,2
CA-4882,2025-08-18,958.54,5,Office Supplies,2
CA-4883,2025-08-19,228.24,4,Technology,0
CA-4884,2025-08-20,887.32,5,Furniture,2
CA-4885,2025-08-21,934.96,1,Office Supplies,2
CA-4886,2025-08-22,917.26,1,Furniture,2
CA-4887,2025-08-23,639.06,5,Furniture,2
CA-4888,2025-08-24,633.52,6,Office Supplies,1
CA-4889,2025-08-25,409.18,5,Furniture,0
CA-4890,2025-08-26,754.87,2,Furniture,2
CA-4891,2025-08-27,535.98,9,Office Supplies,1
CA-4892,2025-08-28,680.66,5,Office Supplies,2
CA-4893,2025-08-29,434.17,5,Technology,0
CA-4894,2025-08-30,734.18,9,Office Supplies,1
CA-4895,2025-08-31,826.23,3,Furniture,2
CA-4896,2025-09-01,154.97,5,Office Supplies,0
CA-4897,2025-09-02,834.6,5,Technology,2
CA-4898,2025-09-03,544.89,2,Office Supplies,2
CA-4899,2025-09-04,846.22,4,Furniture,2
CA-4900,2025-09-05,436.99,2,Office Supplies,0
CA-4901,2025-09-06,385.25,5,Furniture,0
CA-4902,2025-09-07,915.91,2,Office Supplies,2
CA-4903,2025-09-08,258.66,9,Technology,1
CA-4904,2025-09-09,845.77,6,Technology,2
CA-4905,2025-09-10,489.18,8,Office Supplies,1
CA-4906,2025-09-11,518.95,9,Furniture,1
CA-4907,2025-09-12,315.38,8,Technology,1
CA-4908,2025-09-13,577.31,5,Furniture,2
CA-4909,2025-09-14,331.96,5,Office Supplies,0
CA-4910,2025-09-15,48.88,6,Technology,0
CA-4911,2025-09-16,279.28,1,Technology,0
CA-4912,2025-09-17,16.32,8,Furniture,1
CA-4913,2025-09-18,978.57,2,Technology,2
CA-4914,2025-09-19,966.09,6,Furniture,2
CA-4915,2025-09-20,401.2,9,Furniture,1
CA-4916,2025-09-21,731.09,3,Office Supplies,2
CA-4917,2025-09-22,352.35,2,Furniture,0
CA-4918,2025-09-23,674.38,5,Technology,2
CA-4919,2025-09-24,807.38,9,Furniture,1
CA-4920,2025-09-25,947.29,6,Technology,2
CA-4921,2025-09-26,406.21,8,Furniture,1
CA-4922,2025-09-27,785.47,8,Office Supplies,1
CA-4923,2025-09-28,273.27,7,Office Supplies,1
CA-4924,2025-09-29,990.43,5,Furniture,2
CA-4925,2025-09-30,35.51,2,Furniture,0
CA-4926,2025-10-01,607.49,5,Furniture,2
CA-4927,2025-10-02,662.91,7,Office Supplies,1
CA-4928,2025-10-03,691.17,7,Furniture,1
CA-4929,2025-10-04,129.18,2,Furniture,0
CA-4930,2025-10-05,939.14,7,Technology,2
CA-4931,2025-10-06,189.37,6,Office Supplies,0
CA-4932,2025-10-07,626.53,7,Office Supplies,1
CA-4933,2025-10-08,230.45,8,Furniture,1
CA-4934,2025-10-09,314.14,4,Furniture,0
CA-4935,2025-10-10,550.99,1,Technology,2
CA-4936,2025-10-11,423.02,8,Furniture,1
CA-4937,2025-10-12,168.62,8,Office Supplies,1
CA-4938,2025-10-13,179.23,3,Technology,0
CA-4939,2025-10-14,423.96,3,Office Supplies,0
CA-4940,2025-10-15,759.71,5,Furniture,2
CA-4941,2025-10-16,898.99,3,Technology,2
CA-4942,2025-10-17,93.29,5,Office Supplies,0
CA-4943,2025-10-18,399.17,8,Office Supplies,1
CA-4944,2025-10-19,109.24,1,Office Supplies,0
CA-4945,2025-10-20,26.43,2,Furniture,0
CA-4946,2025-10-21,665.1,2,Furniture,2
CA-4947,2025-10-22,606.42,4,Furniture,2
CA-4948,2025-10-23,171.39,9,Furniture,1
CA-4949,2025-10-24,241.47,2,Office Supplies,0
CA-4950,2025-10-25,33.47,9,Technology,1
CA-4951,2025-10-26,836.6,7,Furniture,1
CA-4952,2025-10-27,974.94,8,Technology,1
CA-4953,2025-10-28,144.1,1,Office Supplies,0
CA-4954,2025-10-29,239.16,5,Furniture,0
CA-4955,2025-10-30,869.73,9,Office Supplies,1
CA-4956,2025-10-31,927.2,4,Furniture,2
CA-4957,2025-11-01,425.43,2,Furniture,0
CA-4958,2025-11-02,60.12,6,Technology,0
CA-4959,2025-11-03,49.0,2,Office Supplies,0
CA-4960,2025-11-04,578.21,3,Office Supplies,2
CA-4961,2025-11-05,398.97,8,Office Supplies,1
CA-4962,2025-11-06,38.37,3,Technology,0
CA-4963,2025-11-07,587.42,2,Technology,2
CA-4964,2025-11-08,21.19,6,Office Supplies,0
CA-4965,2025-11-09,789.5,3,Office Supplies,2
CA-4966,2025-11-10,313.37,1,Furniture,0
CA-4967,2025-11-11,49.86,3,Furniture,0
CA-4968,2025-11-12,592.47,6,Technology,1
CA-4969,2025-11-13,403.71,3,Furniture,0
CA-4970,2025-11-14,974.06,9,Office Supplies,1
CA-4971,2025-11-15,548.76,7,Office Supplies,1
CA-4972,2025-11-16,282.49,5,Furniture,0
CA-4973,2025-11-17,712.34,2,Furniture,2
CA-4974,2025-11-18,278.78,9,Technology,1
CA-4975,2025-11-19,905.2,5,Furniture,2
CA-4976,2025-11-20,380.97,7,Technology,1
CA-4977,2025-11-21,554.37,9,Furniture,1
CA-4978,2025-11-22,60.07,4,Furniture,0
CA-4979,2025-11-23,431.86,9,Furniture,1
CA-4980,2025-11-24,834.04,1,Furniture,2
CA-4981,2025-11-25,807.59,6,Office Supplies,2
CA-4982,2025-11-26,232.08,2,Office Supplies,0
CA-4983,2025-11-27,233.82,8,Office Supplies,1
CA-4984,2025-11-28,819.13,5,Furniture,2
CA-4985,2025-11-29,931.09,3,Technology,2
CA-4986,2025-11-30,104.41,2,Furniture,0
CA-4987,2025-12-01,455.56,8,Office Supplies,1
CA-4988,2025-12-02,344.08,7,Technology,1
CA-4989,2025-12-03,871.98,9,Technology,1
CA-4990,2025-12-04,92.69,8,Office Supplies,1
CA-4991,2025-12-05,219.01,4,Furniture,0
CA-4992,2025-12-06,754.94,2,Technology,2
CA-4993,2025-12-07,60.78,2,Technology,0
CA-4994,2025-12-08,497.61,2,Office Supplies,0
CA-4995,2025-12-09,447.69,6,Technology,1
CA-4996,2025-12-10,341.06,7,Technology,1
CA-4997,2025-12-11,400.63,6,Technology,1
CA-4998,2025-12-12,534.64,2,Furniture,2
CA-4999,2025-12-13,169.75,4,Furniture,0
CA-5000,2025-12-14,576.28,3,Office Supplies,2
CA-5001,2025-12-15,807.38,4,Furniture,2
CA-5002,2025-12-16,762.56,5,Technology,2
CA-5003,2025-12-17,162.36,7,Furniture,1
CA-5004,2025-12-18,157.76,9,Technology,1
CA-5005,2025-12-19,275.49,2,Technology,0
CA-5006,2025-12-20,367.46,8,Furniture,1
CA-5007,2025-12-21,414.37,3,Furniture,0
CA-5008,2025-12-22,682.9,9,Furniture,1
CA-5009,2025-12-23,66.11,4,Furniture,0
CA-5010,2025-12-24,44.33,3,Office Supplies,0
CA-5011,2025-12-25,397.99,6,Furniture,1
CA-5012,2025-12-26,700.19,9,Office Supplies,1
CA-5013,2025-12-27,201.5,7,Technology,1
CA-5014,2025-12-28,645.09,4,Office Supplies,2
CA-5015,2025-12-29,267.23,3,Technology,0
CA-5016,2025-12-30,887.23,4,Office Supplies,2
CA-5017,2025-12-31,896.73,3,Office Supplies,2
CA-5018,2026-01-01,304.31,3,Technology,0
CA-5019,2026-01-02,237.69,9,Office Supplies,1
CA-5020,2026-01-03,417.19,4,Technology,0
CA-5021,2026-01-04,248.13,9,Furniture,1
CA-5022,2026-01-05,675.66,5,Technology,2
CA-5023,2026-01-06,827.8,7,Office Supplies,1
CA-5024,2026-01-07,676.36,5,Furniture,2
CA-5025,2026-01-08,826.11,1,Office Supplies,2
CA-5026,2026-01-09,403.02,2,Furniture,0
CA-5027,2026-01-10,164.75,5,Technology,0
CA-5028,2026-01-11,740.57,6,Furniture,2
CA-5029,2026-01-12,366.87,7,Furniture,1
CA-5030,2026-01-13,674.56,2,Furniture,2
CA-5031,2026-01-14,277.94,9,Office Supplies,1
CA-5032,2026-01-15,90.42,6,Furniture,0
CA-5033,2026-01-16,992.66,2,Technology,2
CA-5034,2026-01-17,164.64,2,Technology,0
CA-5035,2026-01-18,988.54,3,Technology,2
CA-5036,2026-01-19,977.51,1,Furniture,2
CA-5037,2026-01-20,795.88,9,Technology,1
CA-5038,2026-01-21,662.83,4,Office Supplies,2
CA-5039,2026-01-22,582.03,5,Technology,2
CA-5040,2026-01-23,867.44,7,Furniture,1
CA-5041,2026-01-24,296.55,1,Technology,0
CA-5042,2026-01-25,473.0,3,Furniture,0
CA-5043,2026-01-26,623.2,3,Furniture,2
CA-5044,2026-01-27,417.08,2,Technology,0
CA-5045,2026-01-28,433.21,8,Office Supplies,1
CA-5046,2026-01-29,336.98,5,Office Supplies,0
CA-5047,2026-01-30,568.59,1,Technology,2
CA-5048,2026-01-31,852.07,2,Furniture,2
CA-5049,2026-02-01,209.51,1,Technology,0
CA-5050,2026-02-02,935.09,6,Furniture,2
CA-5051,2026-02-03,692.2,9,Furniture,1
CA-5052,2026-02-04,825.04,7,Furniture,1
CA-5053,2026-02-05,560.63,5,Office Supplies,2
CA-5054,2026-02-06,781.72,3,Office Supplies,2
CA-5055,2026-02-07,26.04,8,Technology,1
CA-5056,2026-02-08,820.2,4,Office Supplies,2
CA-5057,2026-02-09,49.74,9,Furniture,1
CA-5058,2026-02-10,891.01,5,Furniture,2
CA-5059,2026-02-11,992.04,6,Technology,2
CA-5060,2026-02-12,301.13,5,Furniture,0
CA-5061,2026-02-13,218.22,7,Technology,1
CA-5062,2026-02-14,767.71,7,Technology,1
CA-5063,2026-02-15,260.5,1,Furniture,0
CA-5064,2026-02-16,866.91,2,Office Supplies,2
CA-5065,2026-02-17,111.81,7,Furniture,1
CA-5066,2026-02-18,134.7,8,Furniture,1
CA-5067,2026-02-19,979.36,4,Technology,2
CA-5068,2026-02-20,677.1,6,Office Supplies,1
CA-5069,2026-02-21,848.42,3,Technology,2
CA-5070,2026-02-22,331.09,7,Furniture,1
CA-5071,2026-02-23,679.72,3,Technology,2
CA-5072,2026-02-24,598.3,7,Technology,1
CA-5073,2026-02-25,607.12,8,Furniture,1
CA-5074,2026-02-26,685.71,3,Technology,2
CA-5075,2026-02-27,579.61,2,Furniture,2
CA-5076,2026-02-28,434.77,6,Technology,1
CA-5077,2026-03-01,283.16,4,Office Supplies,0
CA-5078,2026-03-02,770.9,8,Furniture,1
CA-5079,2026-03-03,234.01,2,Office Supplies,0
CA-5080,2026-03-04,695.43,4,Technology,2
CA-5081,2026-03-05,241.0,2,Office Supplies,0
CA-5082,2026-03-06,629.08,2,Office Supplies,2
CA-5083,2026-03-07,749.61,2,Office Supplies,2
CA-5084,2026-03-08,226.53,1,Technology,0
CA-5085,2026-03-09,69.34,4,Furniture,0
CA-5086,2026-03-10,139.66,2,Technology,0
CA-5087,2026-03-11,609.94,9,Technology,1
CA-5088,2026-03-12,850.95,9,Technology,1
CA-5089,2026-03-13,54.55,7,Furniture,1
CA-5090,2026-03-14,736.81,6,Technology,2
CA-5091,2026-03-15,347.91,3,Technology,0
CA-5092,2026-03-16,483.74,7,Furniture,1
CA-5093,2026-03-17,929.57,1,Furniture,2
CA-5094,2026-03-18,338.65,9,Furniture,1
CA-5095,2026-03-19,470.68,4,Office Supplies,0
CA-5096,2026-03-20,23.55,6,Furniture,0
CA-5097,2026-03-21,90.78,6,Office Supplies,0
CA-5098,2026-03-22,266.01,3,Office Supplies,0
CA-5099,2026-03-23,37.57,4,Technology,0
CA-5100,2026-03-24,635.06,3,Office Supplies,2
CA-5101,2026-03-25,432.13,6,Technology,1
CA-5102,2026-03-26,552.66,1,Office Supplies,2
CA-5103,2026-03-27,182.9,8,Furniture,1
CA-5104,2026-03-28,302.97,8,Technology,1
CA-5105,2026-03-29,667.19,9,Office Supplies,1
CA-5106,2026-03-30,965.65,6,Technology,2
CA-5107,2026-03-31,59.91,1,Furniture,0
CA-5108,2026-04-01,891.48,3,Office Supplies,2
CA-5109,2026-04-02,581.11,1,Office Supplies,2
CA-5110,2026-04-03,568.28,5,Furniture,2
CA-5111,2026-04-04,505.28,3,Office Supplies,0
CA-5112,2026-04-05,78.7,2,Office Supplies,0
CA-5113,2026-04-06,98.98,3,Technology,0
CA-5114,2026-04-07,604.9,9,Office Supplies,1
CA-5115,2026-04-08,347.55,8,Furniture,1
CA-5116,2026-04-09,918.1,3,Office Supplies,2
CA-5117,2026-04-10,412.52,2,Technology,0
CA-5118,2026-04-11,151.85,5,Office Supplies,0
CA-5119,2026-04-12,717.57,1,Technology,2
CA-5120,2026-04-13,300.42,4,Office Supplies,0
CA-5121,2026-04-14,530.22,8,Technology,1
CA-5122,2026-04-15,700.85,1,Technology,2
CA-5123,2026-04-16,901.26,5,Office Supplies,2
CA-5124,2026-04-17,794.27,4,Furniture,2
CA-5125,2026-04-18,679.6,6,Furniture,1
CA-5126,2026-04-19,682.84,7,Office Supplies,1
CA-5127,2026-04-20,946.47,9,Office Supplies,1
CA-5128,2026-04-21,302.87,1,Office Supplies,0
CA-5129,2026-04-22,11.1,4,Office Supplies,0
CA-5130,2026-04-23,279.24,6,Office Supplies,1
CA-5131,2026-04-24,225.71,7,Furniture,1
CA-5132,2026-04-25,665.22,7,Technology,1
CA-5133,2026-04-26,637.37,8,Technology,1
CA-5134,2026-04-27,597.53,8,Furniture,1
CA-5135,2026-04-28,26.08,8,Furniture,1
CA-5136,2026-04-29,731.49,8,Technology,1
CA-5137,2026-04-30,330.3,8,Furniture,1
CA-5138,2026-05-01,668.41,6,Office Supplies,1
CA-5139,2026-05-02,561.01,9,Furniture,1
CA-5140,2026-05-03,349.3,3,Furniture,0
CA-5141,2026-05-04,143.23,6,Furniture,0
CA-5142,2026-05-05,103.47,5,Furniture,0
CA-5143,2026-05-06,833.2,8,Technology,1
CA-5144,2026-05-07,919.21,4,Technology,2
CA-5145,2026-05-08,653.29,4,Technology,2
CA-5146,2026-05-09,112.4,5,Technology,0
CA-5147,2026-05-10,408.01,6,Office Supplies,1
CA-5148,2026-05-11,731.65,4,Office Supplies,2
CA-5149,2026-05-12,782.02,2,Technology,2
CA-5150,2026-05-13,127.04,2,Technology,0
CA-5151,2026-05-14,10.03,3,Technology,0
CA-5152,2026-05-15,715.02,2,Furniture,2
CA-5153,2026-05-16,363.03,1,Office Supplies,0
CA-5154,2026-05-17,261.94,8,Office Supplies,1
CA-5155,2026-05-18,22.77,5,Furniture,0
CA-5156,2026-05-19,544.9,1,Furniture,2
CA-5157,2026-05-20,852.64,9,Furniture,1
CA-5158,2026-05-21,958.06,8,Office Supplies,1
CA-5159,2026-05-22,570.09,4,Furniture,2
CA-5160,2026-05-23,519.32,8,Furniture,1
CA-5161,2026-05-24,94.21,7,Furniture,1
CA-5162,2026-05-25,553.38,7,Technology,1
CA-5163,2026-05-26,386.18,1,Furniture,0
CA-5164,2026-05-27,611.06,6,Technology,1
CA-5165,2026-05-28,394.84,4,Office Supplies,0
CA-5166,2026-05-29,247.9,2,Office Supplies,0
CA-5167,2026-05-30,104.02,7,Office Supplies,1
CA-5168,2026-05-31,321.77,9,Technology,1
CA-5169,2026-06-01,105.68,5,Furniture,0
CA-5170,2026-06-02,185.13,8,Office Supplies,1
CA-5171,2026-06-03,987.46,5,Furniture,2
CA-5172,2026-06-04,449.66,7,Technology,1
CA-5173,2026-06-05,536.55,7,Office Supplies,1
CA-5174,2026-06-06,874.88,9,Furniture,1
CA-5175,2026-06-07,995.61,3,Furniture,2
CA-5176,2026-06-08,586.89,1,Office Supplies,2
CA-5177,2026-06-09,814.35,2,Furniture,2
CA-5178,2026-06-10,333.67,6,Technology,1
CA-5179,2026-06-11,312.69,9,Office Supplies,1
CA-5180,2026-06-12,408.68,3,Office Supplies,0
CA-5181,2026-06-13,675.78,2,Office Supplies,2
CA-5182,2026-06-14,685.37,1,Office Supplies,2
CA-5183,2026-06-15,322.09,2,Technology,0
CA-5184,2026-06-16,141.88,3,Technology,0
CA-5185,2026-06-17,636.07,7,Furniture,1
CA-5186,2026-06-18,137.04,2,Technology,0
CA-5187,2026-06-19,582.71,5,Furniture,2
CA-5188,2026-06-20,696.49,2,Furniture,2
CA-5189,2026-06-21,703.61,7,Office Supplies,1
CA-5190,2026-06-22,755.94,8,Furniture,1
CA-5191,2026-06-23,874.13,8,Office Supplies,1
CA-5192,2026-06-24,504.96,8,Furniture,1
CA-5193,2026-06-25,732.95,9,Technology,1
CA-5194,2026-06-26,622.98,1,Office Supplies,2
CA-5195,2026-06-27,194.77,1,Furniture,0
CA-5196,2026-06-28,35.43,2,Technology,0
CA-5197,2026-06-29,291.7,6,Technology,1
CA-5198,2026-06-30,448.6,1,Office Supplies,0
CA-5199,2026-07-01,620.93,5,Office Supplies,2
CA-5200,2026-07-02,851.46,5,Office Supplies,2
CA-5201,2026-07-03,204.28,4,Furniture,0
CA-5202,2026-07-04,134.29,5,Office Supplies,0
CA-5203,2026-07-05,963.85,1,Technology,2
CA-5204,2026-07-06,116.96,6,Technology,0
CA-5205,2026-07-07,483.71,7,Office Supplies,1
CA-5206,2026-07-08,589.71,8,Office Supplies,1
CA-5207,2026-07-09,545.96,2,Technology,2
CA-5208,2026-07-10,95.17,7,Furniture,1
CA-5209,2026-07-11,66.46,6,Technology,0
CA-5210,2026-07-12,114.43,9,Technology,1
CA-5211,2026-07-13,589.73,8,Technology,1
CA-5212,2026-07-14,548.9,4,Office Supplies,2
CA-5213,2026-07-15,241.4,9,Furniture,1
CA-5214,2026-07-16,641.4,1,Furniture,2
CA-5215,2026-07-17,821.87,6,Office Supplies,2
CA-5216,2026-07-18,51.16,8,Technology,1
CA-5217,2026-07-19,503.15,4,Office Supplies,2
CA-5218,2026-07-20,692.42,2,Office Supplies,2
CA-5219,2026-07-21,259.79,2,Furniture,0
CA-5220,2026-07-22,314.69,1,Furniture,0
CA-5221,2026-07-23,617.5,5,Office Supplies,2
CA-5222,2026-07-24,898.96,6,Office Supplies,2
CA-5223,2026-07-25,811.83,4,Furniture,2
CA-5224,2026-07-26,587.3,4,Furniture,2
CA-5225,2026-07-27,732.92,5,Technology,2
CA-5226,2026-07-28,371.17,5,Office Supplies,0
CA-5227,2026-07-29,644.56,9,Technology,1
CA-5228,2026-07-30,471.52,8,Technology,1
CA-5229,2026-07-31,198.04,9,Technology,1
CA-5230,2026-08-01,704.72,3,Furniture,2
CA-5231,2026-08-02,560.9,3,Technology,2
CA-5232,2026-08-03,365.04,1,Furniture,0
CA-5233,2026-08-04,912.23,6,Furniture,2
CA-5234,2026-08-05,30.72,4,Furniture,0
CA-5235,2026-08-06,322.62,8,Office Supplies,1
CA-5236,2026-08-07,66.31,2,Technology,0
CA-5237,2026-08-08,768.86,2,Furniture,2
CA-5238,2026-08-09,705.09,7,Office Supplies,1
CA-5239,2026-08-10,338.04,5,Office Supplies,0
CA-5240,2026-08-11,678.91,1,Office Supplies,2
CA-5241,2026-08-12,401.98,7,Furniture,1
CA-5242,2026-08-13,758.69,7,Furniture,1
CA-5243,2026-08-14,459.64,6,Furniture,1
CA-5244,2026-08-15,418.16,4,Office Supplies,0
CA-5245,2026-08-16,935.38,8,Furniture,1
CA-5246,2026-08-17,258.37,2,Technology,0
CA-5247,2026-08-18,129.24,2,Furniture,0
CA-5248,2026-08-19,588.7,2,Furniture,2
CA-5249,2026-08-20,969.63,3,Technology,2
CA-5250,2026-08-21,384.06,6,Furniture,1
CA-5251,2026-08-22,71.42,1,Furniture,0
CA-5252,2026-08-23,345.91,2,Furniture,0
CA-5253,2026-08-24,510.87,2,Furniture,0
CA-5254,2026-08-25,170.3,1,Office Supplies,0
CA-5255,2026-08-26,661.52,3,Furniture,2
CA-5256,2026-08-27,997.77,7,Technology,2
CA-5257,2026-08-28,457.22,1,Technology,0
CA-5258,2026-08-29,361.18,7,Office Supplies,1
CA-5259,2026-08-30,406.7,5,Furniture,0
CA-5260,2026-08-31,123.99,9,Technology,1
CA-5261,2026-09-01,884.44,2,Office Supplies,2
CA-5262,2026-09-02,420.68,1,Furniture,0
CA-5263,2026-09-03,393.4,9,Office Supplies,1
CA-5264,2026-09-04,663.09,8,Furniture,1
CA-5265,2026-09-05,447.61,6,Office Supplies,1
CA-5266,2026-09-06,651.75,5,Office Supplies,2
CA-5267,2026-09-07,70.83,8,Technology,1
CA-5268,2026-09-08,815.59,8,Technology,1
CA-5269,2026-09-09,941.1,5,Office Supplies,2
CA-5270,2026-09-10,652.28,7,Furniture,1
CA-5271,2026-09-11,955.02,1,Furniture,2
CA-5272,2026-09-12,159.92,4,Furniture,0
CA-5273,2026-09-13,482.64,2,Furniture,0
CA-5274,2026-09-14,605.79,3,Furniture,2
CA-5275,2026-09-15,585.92,1,Technology,2
CA-5276,2026-09-16,407.45,2,Office Supplies,0
CA-5277,2026-09-17,344.7,1,Technology,0
CA-5278,2026-09-18,135.56,8,Furniture,1
CA-5279,2026-09-19,397.83,4,Office Supplies,0
CA-5280,2026-09-20,171.03,3,Furniture,0
CA-5281,2026-09-21,737.02,1,Furniture,2
CA-5282,2026-09-22,216.74,2,Office Supplies,0
CA-5283,2026-09-23,67.98,3,Furniture,0
CA-5284,2026-09-24,556.84,3,Technology,2
CA-5285,2026-09-25,599.28,6,Technology,1
CA-5286,2026-09-26,873.19,8,Technology,1
CA-5287,2026-09-27,581.21,6,Furniture,1
CA-5288,2026-09-28,352.03,2,Technology,0
CA-5289,2026-09-29,804.98,2,Furniture,2
CA-5290,2026-09-30,544.88,7,Furniture,1
CA-5291,2026-10-01,88.49,1,Technology,0
CA-5292,2026-10-02,570.19,1,Technology,2
CA-5293,2026-10-03,908.94,7,Furniture,1
CA-5294,2026-10-04,402.35,9,Furniture,1
CA-5295,2026-10-05,303.36,5,Furniture,0
CA-5296,2026-10-06,152.03,1,Furniture,0
CA-5297,2026-10-07,159.93,5,Technology,0
CA-5298,2026-10-08,438.44,1,Furniture,0
CA-5299,2026-10-09,599.72,9,Furniture,1
CA-5300,2026-10-10,89.81,4,Furniture,0
CA-5301,2026-10-11,940.17,9,Furniture,1
CA-5302,2026-10-12,757.58,2,Furniture,2
CA-5303,2026-10-13,590.76,7,Office Supplies,1
CA-5304,2026-10-14,830.15,2,Office Supplies,2
CA-5305,2026-10-15,89.38,4,Office Supplies,0
CA-5306,2026-10-16,482.07,6,Technology,1
CA-5307,2026-10-17,633.79,2,Furniture,2
CA-5308,2026-10-18,830.37,2,Technology,2
CA-5309,2026-10-19,785.63,2,Furniture,2
CA-5310,2026-10-20,284.3,3,Office Supplies,0
CA-5311,2026-10-21,941.47,5,Furniture,2
CA-5312,2026-10-22,133.1,9,Technology,1
CA-5313,2026-10-23,876.38,6,Technology,2
CA-5314,2026-10-24,971.23,9,Furniture,1
CA-5315,2026-10-25,185.38,5,Technology,0
CA-5316,2026-10-26,724.85,6,Office Supplies,2
CA-5317,2026-10-27,49.88,8,Furniture,1
CA-5318,2026-10-28,411.37,3,Office Supplies,0
CA-5319,2026-10-29,521.12,2,Office Supplies,2
CA-5320,2026-10-30,584.84,3,Technology,2
CA-5321,2026-10-31,936.58,9,Furniture,1
CA-5322,2026-11-01,675.53,6,Office Supplies,1
CA-5323,2026-11-02,486.47,4,Office Supplies,0
CA-5324,2026-11-03,811.58,3,Furniture,2
CA-5325,2026-11-04,951.03,2,Technology,2
CA-5326,2026-11-05,31.85,4,Office Supplies,0
CA-5327,2026-11-06,982.7,9,Furniture,1
CA-5328,2026-11-07,95.27,4,Furniture,0
CA-5329,2026-11-08,816.24,5,Office Supplies,2
CA-5330,2026-11-09,287.53,8,Office Supplies,1
CA-5331,2026-11-10,140.86,2,Office Supplies,0
CA-5332,2026-11-11,445.46,3,Technology,0
CA-5333,2026-11-12,647.52,6,Technology,1
CA-5334,2026-11-13,387.14,7,Furniture,1
CA-5335,2026-11-14,64.02,4,Furniture,0
CA-5336,2026-11-15,603.47,1,Office Supplies,2
CA-5337,2026-11-16,903.38,7,Furniture,1
CA-5338,2026-11-17,389.38,9,Technology,1
CA-5339,2026-11-18,224.17,1,Furniture,0
CA-5340,2026-11-19,448.15,1,Furniture,0
CA-5341,2026-11-20,57.88,1,Office Supplies,0
CA-5342,2026-11-21,822.28,7,Office Supplies,1
CA-5343,2026-11-22,828.08,9,Technology,1
CA-5344,2026-11-23,592.12,3,Furniture,2
CA-5345,2026-11-24,359.57,8,Furniture,1
CA-5346,2026-11-25,801.79,9,Furniture,1
CA-5347,2026-11-26,559.14,3,Office Supplies,2
CA-5348,2026-11-27,827.67,3,Technology,2
CA-5349,2026-11-28,635.14,1,Furniture,2
CA-5350,2026-11-29,786.56,2,Furniture,2
CA-5351,2026-11-30,602.58,7,Furniture,1
CA-5352,2026-12-01,420.0,3,Furniture,0
